# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5600.59
4000 5822.66
6000 5794.22
8000 5602.65
10000 5515.1
12000 5421.8
14000 5274.45
16000 5057.15
18000 5076.49
20000 5002.59
22000 4631.83
24000 4695.95
26000 4541.78
28000 4410.33
30000 4325.51
32000 4277.29
34000 3993.95
36000 3929.28
38000 3891.54
40000 3709.2
42000 3616.84
44000 3491.77
46000 3326.07
48000 3271.48
50000 3051.79
52000 2892.77
54000 2848.21
56000 2779.41
58000 2619.9
60000 2491.39
62000 2368.95
64000 2283.16
66000 2136.19
68000 2020.24
70000 1870.34
72000 1758.68
74000 1658.41
76000 1553.04
78000 1399.41
80000 1291.84
82000 1148.91
84000 999.585
86000 922.927
88000 792.771
90000 666.102
92000 549.514
94000 435.792
96000 311.622
98000 188.992
100000 74.8873
