# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.762
4000 -555.434
6000 -558.251
8000 -560.169
10000 -557.993
12000 -560.642
14000 -557.978
16000 -556.189
18000 -561.914
20000 -566.134
22000 -568.532
24000 -572.266
26000 -570.592
28000 -569.872
30000 -571.911
32000 -576.256
34000 -580.369
36000 -581.747
38000 -584.184
40000 -584.44
42000 -585.039
44000 -589.567
46000 -589.167
48000 -589.848
50000 -591
52000 -591.372
54000 -595.395
56000 -600.86
58000 -600.956
60000 -602.798
62000 -604.138
64000 -606.453
66000 -608.495
68000 -609.376
70000 -610.54
72000 -611.768
74000 -614.114
76000 -615.591
78000 -617.007
80000 -618.845
82000 -619.555
84000 -621.179
86000 -622.897
88000 -624.49
90000 -626.179
92000 -627.857
94000 -629.282
96000 -630.985
98000 -632.47
100000 -633.928
