# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2269.19 12.9261 12.9261 13.5757
4000 2244.33 12.8802 12.8802 13.5275
6000 2283.09 12.953 12.953 13.6039
8000 2287.35 12.9609 12.9609 13.6122
10000 2286.5 12.9583 12.9583 13.6095
12000 2295.98 12.9772 12.9772 13.6293
14000 2263.4 12.9146 12.9146 13.5636
16000 2284.94 12.9566 12.9566 13.6076
18000 2299.23 12.9832 12.9832 13.6356
20000 2295.21 12.9751 12.9751 13.6271
22000 2255.38 12.9001 12.9001 13.5484
24000 2257.33 12.9045 12.9045 13.553
26000 2285.4 12.9584 12.9584 13.6095
28000 2251.62 12.8922 12.8922 13.54
30000 2258.79 12.9062 12.9062 13.5548
32000 2256.77 12.9035 12.9035 13.5519
34000 2178.55 12.7533 12.7533 13.3942
36000 2174.39 12.7449 12.7449 13.3853
38000 2181.27 12.7583 12.7583 13.3994
40000 2170.15 12.7364 12.7364 13.3764
42000 2141.39 12.6791 12.6791 13.3162
44000 2133.6 12.6639 12.6639 13.3003
46000 2173.6 12.7435 12.7435 13.3839
48000 2175.64 12.7476 12.7476 13.3882
50000 2175.67 12.7475 12.7475 13.3881
52000 2178.57 12.7521 12.7521 13.3929
54000 2238.97 12.8685 12.8685 13.5152
56000 2219.48 12.8324 12.8324 13.4772
58000 2242.76 12.8773 12.8773 13.5244
60000 2209.11 12.8126 12.8126 13.4564
62000 2234.61 12.861 12.861 13.5073
64000 2218.69 12.8308 12.8308 13.4756
66000 2201.68 12.7982 12.7982 13.4413
68000 2216.46 12.8265 12.8265 13.4711
70000 2219.7 12.8326 12.8326 13.4775
72000 2212.8 12.8193 12.8193 13.4635
74000 2213.08 12.82 12.82 13.4643
76000 2209.77 12.8139 12.8139 13.4578
78000 2213.46 12.821 12.821 13.4653
80000 2199.52 12.7937 12.7937 13.4366
82000 2207.36 12.8091 12.8091 13.4528
84000 2204.3 12.8033 12.8033 13.4467
86000 2197.42 12.79 12.79 13.4327
88000 2200.21 12.7954 12.7954 13.4384
90000 2188.59 12.7729 12.7729 13.4147
92000 2184.07 12.7641 12.7641 13.4055
94000 2184.94 12.7658 12.7658 13.4073
96000 2182 12.76 12.76 13.4012
98000 2178.74 12.7536 12.7536 13.3945
100000 2171.49 12.7394 12.7394 13.3796
