# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5608.1
4000 5873.44
6000 5692.04
8000 5386.09
10000 5643.56
12000 5389.7
14000 5288.76
16000 5142.54
18000 5024.06
20000 4957.97
22000 4803.16
24000 4541.17
26000 4620.89
28000 4391.79
30000 4281.76
32000 4227.43
34000 4090.02
36000 3991.28
38000 3769.46
40000 3761.23
42000 3535.23
44000 3345.94
46000 3346.68
48000 3285.91
50000 3111.06
52000 3048.77
54000 2854.21
56000 2606.3
58000 2573.28
60000 2435.78
62000 2340.54
64000 2162.76
66000 2054.11
68000 1974.67
70000 1840.59
72000 1758.74
74000 1586.45
76000 1481.35
78000 1372.31
80000 1239.79
82000 1180.8
84000 1053.91
86000 930.422
88000 814.859
90000 684.146
92000 553.497
94000 441.235
96000 312.874
98000 194.184
100000 75.9245
