# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5648.15
4000 5909.45
6000 5530.04
8000 5675.13
10000 5503.92
12000 5248.95
14000 5304.2
16000 5128.56
18000 4984.44
20000 4882.59
22000 4645.6
24000 4584.58
26000 4353.61
28000 4336.58
30000 4183.08
32000 4266.49
34000 4025.82
36000 3836.77
38000 3852.2
40000 3728.38
42000 3707.03
44000 3477.74
46000 3368.29
48000 3253.31
50000 3075.72
52000 2850.61
54000 2832.26
56000 2752.98
58000 2573.26
60000 2419.69
62000 2289.18
64000 2196.22
66000 2167.49
68000 1984.96
70000 1913.74
72000 1743.3
74000 1596.33
76000 1537.18
78000 1417.57
80000 1236.14
82000 1143.5
84000 1034.71
86000 918.556
88000 790.425
90000 684.735
92000 550.66
94000 426.106
96000 311.126
98000 188.546
100000 74.8784
