# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -568.691
4000 -562.014
6000 -567.382
8000 -563.087
10000 -558.914
12000 -567.641
14000 -569.15
16000 -570.119
18000 -575.975
20000 -575.941
22000 -577.487
24000 -578.307
26000 -577.377
28000 -579.63
30000 -583.042
32000 -581.936
34000 -585.461
36000 -584.688
38000 -587.692
40000 -588.748
42000 -588.92
44000 -592.118
46000 -593.468
48000 -595.256
50000 -597.069
52000 -599.926
54000 -600.466
56000 -601.226
58000 -603.881
60000 -605.823
62000 -607.874
64000 -609.045
66000 -609.456
68000 -611.419
70000 -612.659
72000 -614.938
74000 -616.803
76000 -617.553
78000 -619.145
80000 -621.887
82000 -623.015
84000 -624.545
86000 -626.172
88000 -627.649
90000 -629.046
92000 -630.861
94000 -632.407
96000 -633.863
98000 -635.404
100000 -636.817
