# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2317.71 13.0174 13.0174 13.6716
4000 2329.65 13.0412 13.0412 13.6965
6000 2319.46 13.0222 13.0222 13.6766
8000 2326.37 13.0347 13.0347 13.6897
10000 2291.97 12.9694 12.9694 13.6212
12000 2323.79 13.0302 13.0302 13.685
14000 2280.75 12.9477 12.9477 13.5983
16000 2308.21 13.0008 13.0008 13.6541
18000 2300.86 12.9869 12.9869 13.6395
20000 2308.48 13.0018 13.0018 13.6551
22000 2275.48 12.9392 12.9392 13.5894
24000 2290.36 12.9665 12.9665 13.6181
26000 2265 12.9181 12.9181 13.5672
28000 2273.49 12.9357 12.9357 13.5857
30000 2300.77 12.987 12.987 13.6396
32000 2263.27 12.915 12.915 13.564
34000 2265.15 12.919 12.919 13.5682
36000 2298.8 12.9827 12.9827 13.6351
38000 2286.5 12.9605 12.9605 13.6117
40000 2278.3 12.9447 12.9447 13.5952
42000 2288.54 12.9634 12.9634 13.6148
44000 2282.68 12.952 12.952 13.6029
46000 2270.83 12.9305 12.9305 13.5803
48000 2274.61 12.9378 12.9378 13.5879
50000 2260.85 12.9111 12.9111 13.5599
52000 2282.67 12.9518 12.9518 13.6026
54000 2280.93 12.9495 12.9495 13.6003
56000 2276.04 12.9406 12.9406 13.5909
58000 2265.77 12.9212 12.9212 13.5705
60000 2274.58 12.938 12.938 13.5881
62000 2254.39 12.8996 12.8996 13.5478
64000 2254.97 12.9004 12.9004 13.5486
66000 2246.61 12.8843 12.8843 13.5317
68000 2249.03 12.888 12.888 13.5357
70000 2260.5 12.9111 12.9111 13.5599
72000 2260.89 12.9119 12.9119 13.5608
74000 2256.53 12.9034 12.9034 13.5519
76000 2261.63 12.9129 12.9129 13.5618
78000 2262.34 12.9141 12.9141 13.5631
80000 2248.4 12.8881 12.8881 13.5358
82000 2241.14 12.8743 12.8743 13.5212
84000 2243.6 12.879 12.879 13.5262
86000 2236.92 12.8663 12.8663 13.5128
88000 2243.6 12.8789 12.8789 13.5261
90000 2248.21 12.8878 12.8878 13.5355
92000 2241.68 12.8754 12.8754 13.5224
94000 2235.7 12.8639 12.8639 13.5103
96000 2237.04 12.8664 12.8664 13.513
98000 2230.21 12.8533 12.8533 13.4991
100000 2232.52 12.8578 12.8578 13.5039
