# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2305.66 12.9947 12.9947 13.6477
4000 2280.91 12.949 12.949 13.5997
6000 2315.25 13.0123 13.0123 13.6662
8000 2388.45 13.1497 13.1497 13.8105
10000 2382.67 13.1379 13.1379 13.7981
12000 2341.47 13.0627 13.0627 13.7192
14000 2338.52 13.0573 13.0573 13.7135
16000 2319.43 13.0217 13.0217 13.6761
18000 2352.8 13.0829 13.0829 13.7403
20000 2351.41 13.08 13.08 13.7373
22000 2299.23 12.9823 12.9823 13.6347
24000 2228.41 12.8486 12.8486 13.4943
26000 2281.51 12.9506 12.9506 13.6014
28000 2379.81 13.1338 13.1338 13.7938
30000 2376.25 13.1275 13.1275 13.7872
32000 2326.13 13.0335 13.0335 13.6884
34000 2295.55 12.977 12.977 13.6291
36000 2247.52 12.8857 12.8857 13.5333
38000 2280.34 12.9462 12.9462 13.5967
40000 2274 12.9367 12.9367 13.5867
42000 2263.79 12.9174 12.9174 13.5665
44000 2235.09 12.8625 12.8625 13.5088
46000 2245.38 12.8821 12.8821 13.5294
48000 2212.04 12.8182 12.8182 13.4624
50000 2229.36 12.851 12.851 13.4968
52000 2214.71 12.8221 12.8221 13.4664
54000 2218.85 12.8313 12.8313 13.4761
56000 2213.97 12.8218 12.8218 13.4661
58000 2203.27 12.7994 12.7994 13.4425
60000 2223.6 12.8392 12.8392 13.4844
62000 2208.35 12.8109 12.8109 13.4546
64000 2209.62 12.8131 12.8131 13.457
66000 2184.86 12.765 12.765 13.4065
68000 2203.54 12.8017 12.8017 13.4449
70000 2207.71 12.8098 12.8098 13.4535
72000 2192.36 12.7798 12.7798 13.422
74000 2204.06 12.802 12.802 13.4453
76000 2180.81 12.7572 12.7572 13.3982
78000 2190.18 12.7759 12.7759 13.4179
80000 2180.43 12.757 12.757 13.398
82000 2185.77 12.7673 12.7673 13.4088
84000 2176.65 12.7488 12.7488 13.3895
86000 2173.98 12.7437 12.7437 13.3841
88000 2163.72 12.7242 12.7242 13.3636
90000 2166.72 12.7302 12.7302 13.3699
92000 2162.83 12.7226 12.7226 13.3619
94000 2154.18 12.7056 12.7056 13.3441
96000 2150.37 12.6981 12.6981 13.3362
98000 2147.54 12.6926 12.6926 13.3304
100000 2142.28 12.6822 12.6822 13.3195
