# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5601.28
4000 5661.37
6000 5663.24
8000 5751.67
10000 5459.22
12000 5417.46
14000 5151.73
16000 5218.6
18000 5081.47
20000 4912.08
22000 4763.3
24000 4616.04
26000 4536.97
28000 4353.23
30000 4339.37
32000 4292
34000 4076.36
36000 4019.2
38000 3842.24
40000 3654.79
42000 3578.56
44000 3483.87
46000 3365.72
48000 3119.93
50000 3014.2
52000 2966.5
54000 2868.02
56000 2767.96
58000 2638.92
60000 2436.6
62000 2386.04
64000 2225.26
66000 2095.11
68000 1999.27
70000 1917.64
72000 1740.2
74000 1607.6
76000 1552.6
78000 1419.65
80000 1287.03
82000 1158.06
84000 1044.54
86000 921.493
88000 792.005
90000 666.79
92000 560.197
94000 427.81
96000 308.83
98000 191.126
100000 76.1115
