# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5678.9
4000 5748.82
6000 5799.05
8000 5664.47
10000 5446.78
12000 5365.12
14000 5217.33
16000 5065.36
18000 5154.96
20000 4870.63
22000 4902.58
24000 4731.54
26000 4605.44
28000 4450.42
30000 4299.91
32000 4179.38
34000 4046.46
36000 3973.65
38000 3799.14
40000 3613.12
42000 3571.65
44000 3481.2
46000 3259.98
48000 3163.61
50000 2999.59
52000 3001.3
54000 2853.5
56000 2719.35
58000 2622.58
60000 2494.1
62000 2396.65
64000 2188.49
66000 2136.03
68000 2040.61
70000 1860.18
72000 1749.44
74000 1645.46
76000 1535.08
78000 1386.39
80000 1238.04
82000 1138.58
84000 997.315
86000 888.247
88000 789.698
90000 687.334
92000 567.159
94000 432.91
96000 309.274
98000 190.975
100000 75.7143
