# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32734
4000 1.31625
6000 1.28964
8000 1.29349
10000 1.32276
12000 1.29094
14000 1.31031
16000 1.32563
18000 1.32833
20000 1.32354
22000 1.33354
24000 1.35141
26000 1.34286
28000 1.33938
30000 1.35328
32000 1.35542
34000 1.36109
36000 1.36438
38000 1.3574
40000 1.35948
42000 1.38536
44000 1.40182
46000 1.40646
48000 1.38104
50000 1.36797
52000 1.36104
54000 1.36016
56000 1.36755
58000 1.37286
60000 1.36333
62000 1.37167
64000 1.36182
66000 1.36333
68000 1.36786
70000 1.36714
72000 1.36677
74000 1.36667
76000 1.36698
78000 1.36703
80000 1.36672
82000 1.36651
84000 1.36708
86000 1.36719
88000 1.36661
90000 1.36688
92000 1.36552
94000 1.36599
96000 1.36573
98000 1.36536
100000 1.36458
