# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2307.04 12.9969 12.9969 13.65
4000 2348.34 13.0759 13.0759 13.733
6000 2203.83 12.8003 12.8003 13.4435
8000 2086.1 12.5655 12.5655 13.1969
10000 2019.1 12.4321 12.4321 13.0569
12000 1979.59 12.3518 12.3518 12.9725
14000 1748.31 11.8442 11.8442 12.4394
16000 1653.33 11.6326 11.6326 12.2171
18000 1616.3 11.5415 11.5415 12.1214
20000 1606.88 11.5224 11.5224 12.1014
22000 1558.5 11.4018 11.4018 11.9748
24000 1551.17 11.3824 11.3824 11.9544
26000 1594.69 11.4918 11.4918 12.0693
28000 1595.73 11.4955 11.4955 12.0732
30000 1517.05 11.3024 11.3024 11.8704
32000 1527.23 11.3276 11.3276 11.8969
34000 1499.52 11.2593 11.2593 11.8251
36000 1493.22 11.2443 11.2443 11.8093
38000 1470.5 11.1865 11.1865 11.7486
40000 1482.2 11.2162 11.2162 11.7798
42000 1438.83 11.1062 11.1062 11.6643
44000 1416.55 11.0484 11.0484 11.6036
46000 1432.74 11.0895 11.0895 11.6467
48000 1471.44 11.189 11.189 11.7513
50000 1451.66 11.1367 11.1367 11.6964
52000 1479.26 11.2083 11.2083 11.7715
54000 1466.77 11.1775 11.1775 11.7392
56000 1448.14 11.1296 11.1296 11.6888
58000 1410.35 11.0307 11.0307 11.585
60000 1452.41 11.1405 11.1405 11.7004
62000 1413.34 11.04 11.04 11.5948
64000 1439.21 11.1066 11.1066 11.6647
66000 1436.08 11.0991 11.0991 11.6568
68000 1432.05 11.0888 11.0888 11.646
70000 1441.48 11.1129 11.1129 11.6714
72000 1418.05 11.0522 11.0522 11.6076
74000 1426.24 11.0734 11.0734 11.6298
76000 1417.64 11.0511 11.0511 11.6064
78000 1413.78 11.0413 11.0413 11.5962
80000 1415.53 11.046 11.046 11.6011
82000 1400.82 11.0077 11.0077 11.5608
84000 1406.03 11.0213 11.0213 11.5751
86000 1405.57 11.02 11.02 11.5738
88000 1395.72 10.9942 10.9942 11.5467
90000 1387.03 10.9712 10.9712 11.5225
92000 1389.27 10.9773 10.9773 11.5289
94000 1385.43 10.9672 10.9672 11.5183
96000 1383.38 10.9617 10.9617 11.5125
98000 1375.06 10.9396 10.9396 11.4893
100000 1375.51 10.9409 10.9409 11.4907
