# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5599.64
4000 5892.64
6000 5809.73
8000 5543.11
10000 5439.73
12000 5266.94
14000 5230.22
16000 5152.95
18000 5011.16
20000 4954.31
22000 4784.77
24000 4471.32
26000 4387.9
28000 4424.58
30000 4387.42
32000 4243.56
34000 4095.47
36000 3946.59
38000 3903.57
40000 3705.57
42000 3615.47
44000 3386.74
46000 3271.44
48000 3255.9
50000 3114.91
52000 2973.48
54000 2889.5
56000 2695.11
58000 2597.97
60000 2527.26
62000 2331.03
64000 2166.4
66000 2152.28
68000 1973.7
70000 1846.19
72000 1777.34
74000 1649.41
76000 1524.11
78000 1426.77
80000 1239.96
82000 1165.56
84000 1018.83
86000 905.59
88000 809.134
90000 666.615
92000 543.831
94000 437.818
96000 310.764
98000 192.781
100000 75.8205
