# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.722
4000 -557.936
6000 -556.371
8000 -550.566
10000 -539.75
12000 -544.289
14000 -545.595
16000 -545.694
18000 -547.105
20000 -552.327
22000 -552.38
24000 -563.981
26000 -567.516
28000 -565.715
30000 -566.92
32000 -570.389
34000 -572.855
36000 -569.024
38000 -569.974
40000 -571.941
42000 -574.119
44000 -579.186
46000 -581.285
48000 -581.626
50000 -584.586
52000 -586.457
54000 -587.336
56000 -589.753
58000 -590.943
60000 -591.845
62000 -594.755
64000 -596.888
66000 -596.541
68000 -599.336
70000 -600.947
72000 -601.841
74000 -604.56
76000 -606.346
78000 -607.793
80000 -610.128
82000 -611.146
84000 -613.11
86000 -614.674
88000 -615.985
90000 -617.852
92000 -619.513
94000 -620.83
96000 -622.477
98000 -623.964
100000 -625.419
