# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5566.26
4000 5719.13
6000 5592.76
8000 5547.44
10000 5483.43
12000 5358.97
14000 5277.83
16000 5045.53
18000 5014.8
20000 4831.79
22000 4734.25
24000 4642.78
26000 4492.02
28000 4234.17
30000 4273.69
32000 4257.67
34000 4095.01
36000 3846.99
38000 3846.27
40000 3646.66
42000 3605.2
44000 3348.31
46000 3387.45
48000 3207.89
50000 3160.32
52000 3012.13
54000 2742.7
56000 2686.7
58000 2576.4
60000 2490.59
62000 2381.09
64000 2221.57
66000 2145.77
68000 2014.05
70000 1882.9
72000 1743.74
74000 1690.17
76000 1487.99
78000 1382.91
80000 1289.63
82000 1159.65
84000 1045.67
86000 911.154
88000 775.162
90000 686.24
92000 552.309
94000 429.352
96000 310.045
98000 190.773
100000 75.4586
