# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.845
4000 -562
6000 -563.402
8000 -555.469
10000 -557.889
12000 -553.184
14000 -558.896
16000 -560.383
18000 -565.571
20000 -562.698
22000 -563.086
24000 -568.353
26000 -569.162
28000 -568.765
30000 -570.226
32000 -572.825
34000 -574.402
36000 -577.945
38000 -577.66
40000 -580.563
42000 -581.156
44000 -583.688
46000 -583.798
48000 -586.269
50000 -586.942
52000 -588.718
54000 -592.156
56000 -592.131
58000 -593.78
60000 -594.74
62000 -596.392
64000 -598.284
66000 -599.57
68000 -601.309
70000 -603.247
72000 -604.87
74000 -605.696
76000 -608.231
78000 -609.648
80000 -611.088
82000 -612.757
84000 -614.415
86000 -616.211
88000 -617.99
90000 -619.185
92000 -621.004
94000 -622.682
96000 -624.114
98000 -625.655
100000 -627.121
