# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2288.08 12.9618 12.9618 13.6131
4000 2312.15 13.0083 13.0083 13.662
6000 2261.2 12.9107 12.9107 13.5595
8000 2221.98 12.8371 12.8371 13.4821
10000 2215.28 12.8204 12.8204 13.4646
12000 2210.25 12.8138 12.8138 13.4577
14000 2218.38 12.8247 12.8247 13.4691
16000 2130.73 12.6564 12.6564 13.2924
18000 2193.12 12.7811 12.7811 13.4234
20000 2233.94 12.8602 12.8602 13.5064
22000 2203.66 12.7989 12.7989 13.442
24000 2048.31 12.4938 12.4938 13.1216
26000 2039.24 12.4754 12.4754 13.1023
28000 2028.46 12.4525 12.4525 13.0782
30000 2040.75 12.4781 12.4781 13.1052
32000 2049.92 12.4958 12.4958 13.1237
34000 2019.28 12.4336 12.4336 13.0584
36000 2048.62 12.4943 12.4943 13.1221
38000 2062.9 12.5232 12.5232 13.1525
40000 2051.96 12.5 12.5 13.1282
42000 2026.85 12.4491 12.4491 13.0746
44000 2052.46 12.5022 12.5022 13.1304
46000 2041.8 12.4804 12.4804 13.1076
48000 2025 12.4461 12.4461 13.0715
50000 2034.4 12.4646 12.4646 13.0909
52000 2025.43 12.4472 12.4472 13.0727
54000 2022.31 12.4408 12.4408 13.066
56000 2020.37 12.4366 12.4366 13.0615
58000 2034.69 12.4657 12.4657 13.0921
60000 2015.69 12.4252 12.4252 13.0496
62000 2005.71 12.4061 12.4061 13.0295
64000 2026.46 12.449 12.449 13.0746
66000 2012.83 12.4212 12.4212 13.0454
68000 2016 12.4275 12.4275 13.052
70000 2009.59 12.4143 12.4143 13.0381
72000 2001.36 12.3976 12.3976 13.0206
74000 2008.94 12.413 12.413 13.0367
76000 1991.37 12.377 12.377 12.9989
78000 2004.06 12.4032 12.4032 13.0265
80000 1984.81 12.3633 12.3633 12.9846
82000 1995.8 12.386 12.386 13.0084
84000 1987.99 12.3699 12.3699 12.9915
86000 1978.21 12.3496 12.3496 12.9702
88000 1976.41 12.3456 12.3456 12.966
90000 1974.31 12.3413 12.3413 12.9614
92000 1974.54 12.342 12.342 12.9622
94000 1962.3 12.3165 12.3165 12.9354
96000 1963.7 12.3194 12.3194 12.9385
98000 1953.01 12.2971 12.2971 12.915
100000 1954.22 12.2996 12.2996 12.9177
