# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2318.76 13.0199 13.0199 13.6742
4000 2303.62 12.9923 12.9923 13.6452
6000 2287.51 12.9621 12.9621 13.6134
8000 2302.89 12.9877 12.9877 13.6404
10000 2245.39 12.8805 12.8805 13.5278
12000 2173.37 12.7424 12.7424 13.3827
14000 2132.91 12.663 12.663 13.2993
16000 2044.18 12.4817 12.4817 13.1089
18000 1884.99 12.1503 12.1503 12.7609
20000 1885.59 12.1507 12.1507 12.7613
22000 1723.17 11.7874 11.7874 12.3798
24000 1710.39 11.7651 11.7651 12.3563
26000 1678.48 11.6909 11.6909 12.2784
28000 1695.73 11.7306 11.7306 12.3201
30000 1682.62 11.7002 11.7002 12.2881
32000 1673.31 11.6779 11.6779 12.2647
34000 1690.67 11.7175 11.7175 12.3063
36000 1628.87 11.5741 11.5741 12.1557
38000 1674.34 11.6809 11.6809 12.2679
40000 1624.11 11.563 11.563 12.1441
42000 1643.78 11.6094 11.6094 12.1928
44000 1625.18 11.5664 11.5664 12.1476
46000 1642.47 11.6071 11.6071 12.1904
48000 1614.7 11.5411 11.5411 12.121
50000 1590.83 11.4843 11.4843 12.0614
52000 1597.03 11.4992 11.4992 12.077
54000 1598.64 11.5008 11.5008 12.0788
56000 1601.86 11.5102 11.5102 12.0886
58000 1588.24 11.4781 11.4781 12.0549
60000 1597.86 11.5011 11.5011 12.0791
62000 1573.53 11.442 11.442 12.0169
64000 1589.84 11.4814 11.4814 12.0584
66000 1574.79 11.4452 11.4452 12.0203
68000 1580.76 11.4592 11.4592 12.0351
70000 1568.61 11.4303 11.4303 12.0047
72000 1570.78 11.436 11.436 12.0106
74000 1568.19 11.4296 11.4296 12.0039
76000 1563.68 11.4186 11.4186 11.9924
78000 1562.7 11.4157 11.4157 11.9893
80000 1554.46 11.3954 11.3954 11.968
82000 1553.42 11.3933 11.3933 11.9658
84000 1545.66 11.3745 11.3745 11.9461
86000 1547.6 11.3793 11.3793 11.9511
88000 1544.35 11.3714 11.3714 11.9428
90000 1537.93 11.3557 11.3557 11.9263
92000 1535.9 11.3507 11.3507 11.9211
94000 1527.53 11.3299 11.3299 11.8992
96000 1534.26 11.3464 11.3464 11.9166
98000 1517.39 11.3048 11.3048 11.8729
100000 1524.59 11.3227 11.3227 11.8917
