# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.7
4000 -552.918
6000 -552.638
8000 -554.015
10000 -548.464
12000 -549.39
14000 -549.085
16000 -550.712
18000 -552.956
20000 -549.953
22000 -554.79
24000 -558.81
26000 -562.476
28000 -563.994
30000 -567.608
32000 -568.405
34000 -570.452
36000 -575.849
38000 -577.64
40000 -580.923
42000 -582.777
44000 -583.425
46000 -581.854
48000 -583.446
50000 -585.455
52000 -588.158
54000 -589.828
56000 -591.836
58000 -594.408
60000 -595.592
62000 -597.022
64000 -598.68
66000 -600.766
68000 -602.57
70000 -603.963
72000 -605.026
74000 -606.993
76000 -609.214
78000 -610.071
80000 -611.703
82000 -613.447
84000 -614.768
86000 -616.307
88000 -617.993
90000 -619.475
92000 -621.119
94000 -622.702
96000 -624.273
98000 -625.787
100000 -627.232
