# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2305.36 12.9945 12.9945 13.6475
4000 2266.99 12.9228 12.9228 13.5722
6000 2105.42 12.6084 12.6084 13.242
8000 2218.66 12.8265 12.8265 13.4711
10000 2101.75 12.5966 12.5966 13.2296
12000 1730.45 11.8037 11.8037 12.3968
14000 1762.66 11.8832 11.8832 12.4803
16000 1558.3 11.3997 11.3997 11.9725
18000 1591.37 11.4848 11.4848 12.0619
20000 1538.53 11.3562 11.3562 11.9269
22000 1493.89 11.2443 11.2443 11.8093
24000 1421.63 11.0601 11.0601 11.6159
26000 1440.01 11.1091 11.1091 11.6674
28000 1562.89 11.4108 11.4108 11.9842
30000 1578.74 11.4535 11.4535 12.0291
32000 1583.57 11.4652 11.4652 12.0413
34000 1581.58 11.4613 11.4613 12.0372
36000 1617.9 11.5477 11.5477 12.128
38000 1731.78 11.8119 11.8119 12.4055
40000 1651.23 11.6222 11.6222 12.2062
42000 1504.39 11.2709 11.2709 11.8373
44000 1501.25 11.2627 11.2627 11.8287
46000 1549.77 11.3845 11.3845 11.9566
48000 1504.84 11.2727 11.2727 11.8391
50000 1456.99 11.1524 11.1524 11.7129
52000 1536.91 11.3525 11.3525 11.923
54000 1592.09 11.4838 11.4838 12.0608
56000 1719.52 11.7834 11.7834 12.3756
58000 1780.44 11.9187 11.9187 12.5176
60000 1805.31 11.9782 11.9782 12.5801
62000 1748.39 11.8503 11.8503 12.4458
64000 1705.25 11.7526 11.7526 12.3432
66000 1674.37 11.6816 11.6816 12.2686
68000 1595.33 11.492 11.492 12.0694
70000 1572.34 11.439 11.439 12.0138
72000 1498.87 11.2545 11.2545 11.8201
74000 1621.8 11.554 11.554 12.1346
76000 1689.78 11.7156 11.7156 12.3043
78000 1632.43 11.5827 11.5827 12.1648
80000 1663.15 11.6548 11.6548 12.2405
82000 1683.88 11.7015 11.7015 12.2895
84000 1673.71 11.6776 11.6776 12.2645
86000 1613.62 11.5374 11.5374 12.1172
88000 1533.38 11.3443 11.3443 11.9144
90000 1596.05 11.4948 11.4948 12.0724
92000 1698.91 11.7361 11.7361 12.3259
94000 1662.51 11.6539 11.6539 12.2396
96000 1649.71 11.6238 11.6238 12.2079
98000 1542.86 11.3666 11.3666 11.9378
100000 1502.99 11.2683 11.2683 11.8346
102000 1494.21 11.2458 11.2458 11.8109
104000 1503.17 11.2687 11.2687 11.835
106000 1444.97 11.1204 11.1204 11.6792
108000 1428.87 11.0797 11.0797 11.6365
110000 1377.53 10.9456 10.9456 11.4956
112000 1395.92 10.9937 10.9937 11.5461
