# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.539
4000 -557.097
6000 -547.003
8000 -527.826
10000 -533.015
12000 -535.199
14000 -527.881
16000 -532.751
18000 -532.576
20000 -546.472
22000 -538.933
24000 -546.22
26000 -546.235
28000 -538.704
30000 -542.274
32000 -550.968
34000 -549.529
36000 -548.421
38000 -549.357
40000 -550.298
42000 -552.678
44000 -551.799
46000 -552.843
48000 -553.035
50000 -551.4
52000 -549.286
54000 -539.075
56000 -544.22
58000 -549.217
60000 -549.879
62000 -544.236
64000 -551.196
66000 -554.014
68000 -560.25
70000 -560.125
72000 -556.902
74000 -553.784
76000 -554.009
78000 -556.088
80000 -560.874
82000 -558.159
84000 -554.824
86000 -554.694
88000 -556.098
90000 -551.549
92000 -551.259
94000 -554.25
96000 -554.879
98000 -558.272
100000 -559.967
102000 -560.422
104000 -562.283
106000 -565.147
108000 -560.909
110000 -563.865
112000 -560.849
114000 -565.33
116000 -559.571
118000 -560.982
120000 -565.316
122000 -564.308
124000 -561.657
126000 -561.565
128000 -565.791
130000 -565
132000 -566.499
134000 -571.846
136000 -567.563
138000 -563.442
140000 -565.583
142000 -562.529
144000 -566.054
146000 -569.194
148000 -567.278
150000 -569.724
152000 -573.143
154000 -573.14
156000 -573.649
158000 -574.417
160000 -573.615
162000 -576.113
164000 -572.801
166000 -573.976
168000 -574.102
170000 -571.569
172000 -568.025
174000 -572.577
176000 -572.801
178000 -572.044
180000 -572.954
182000 -576.044
184000 -575.58
186000 -575.425
188000 -576.757
190000 -576.025
192000 -574.183
194000 -570.72
196000 -570.779
198000 -569.097
200000 -569.895
202000 -569.835
204000 -573.437
206000 -571.949
208000 -573.833
210000 -572.247
212000 -572.433
214000 -575.126
216000 -572.555
218000 -569.761
220000 -573.976
222000 -576.803
224000 -574.554
226000 -576.864
228000 -577.714
230000 -573.48
232000 -573.933
234000 -572.48
236000 -577.568
238000 -575.526
240000 -574.232
242000 -575.231
244000 -577.84
246000 -576.126
248000 -578.251
250000 -578.026
252000 -578.63
254000 -577.992
256000 -576.977
258000 -577.631
260000 -575.316
262000 -576.683
264000 -575.816
266000 -578.037
268000 -577.845
270000 -578.587
272000 -576.55
274000 -575.617
276000 -575.926
278000 -578.469
280000 -580.044
282000 -582.105
284000 -580.661
286000 -581.515
288000 -580.518
290000 -581.571
292000 -582.955
294000 -583.455
296000 -582.496
298000 -583.161
300000 -583.014
302000 -583.574
304000 -582.829
306000 -584.536
308000 -586.01
310000 -587.022
312000 -588.494
314000 -588.451
316000 -589.89
318000 -589.647
320000 -591.331
322000 -590.293
324000 -591.552
326000 -589.749
328000 -589.502
330000 -588.632
332000 -590.406
334000 -590.225
336000 -590.091
338000 -589.626
340000 -589.902
342000 -590.491
344000 -589.077
346000 -589.712
348000 -591.688
350000 -591.037
352000 -591.223
354000 -591.429
356000 -592.252
358000 -591.544
360000 -591.239
362000 -588.056
364000 -589.383
366000 -588.046
368000 -587.949
370000 -588.248
372000 -590.453
374000 -591.507
376000 -589.367
378000 -590.511
380000 -590.221
382000 -590.853
384000 -590.598
386000 -590.464
388000 -589.787
390000 -589.792
392000 -590.238
394000 -590.336
396000 -590.754
398000 -591.352
400000 -590.386
402000 -592.181
404000 -590.358
406000 -589.858
408000 -588.868
410000 -592.738
412000 -591.669
414000 -591.935
416000 -593.811
418000 -591.796
420000 -590.725
422000 -591.684
424000 -593.336
426000 -593.144
428000 -593.644
430000 -592.004
432000 -593.7
434000 -595.204
436000 -596.101
438000 -596.106
440000 -596.204
442000 -596.237
444000 -595.342
446000 -595.927
448000 -596.814
450000 -597.748
452000 -597.59
454000 -597.882
456000 -597.441
458000 -598.065
460000 -598.634
462000 -598.98
464000 -600.238
466000 -600.768
468000 -600.847
470000 -601.71
472000 -601.512
