# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32167
4000 1.31833
6000 1.30047
8000 1.2649
10000 1.2751
12000 1.31276
14000 1.29495
16000 1.32193
18000 1.3001
20000 1.34177
22000 1.31859
24000 1.35339
26000 1.35047
28000 1.30839
30000 1.3238
32000 1.33646
34000 1.31953
36000 1.30859
38000 1.30292
40000 1.31396
42000 1.3474
44000 1.34094
46000 1.33104
48000 1.32563
50000 1.34839
52000 1.34958
54000 1.32214
56000 1.33594
58000 1.325
60000 1.30948
62000 1.28599
64000 1.29807
66000 1.31771
68000 1.33698
70000 1.33516
72000 1.34042
74000 1.32479
76000 1.32224
78000 1.32333
80000 1.34089
82000 1.32859
84000 1.32771
86000 1.32792
88000 1.34271
90000 1.32365
92000 1.32552
94000 1.3212
96000 1.32099
98000 1.33745
100000 1.34594
102000 1.34661
104000 1.34734
106000 1.35427
108000 1.35599
110000 1.38339
112000 1.36464
114000 1.39443
116000 1.35917
118000 1.35417
120000 1.36349
122000 1.35708
124000 1.34115
126000 1.32448
128000 1.33203
130000 1.32464
132000 1.34578
134000 1.35526
136000 1.34156
138000 1.33339
140000 1.32615
142000 1.29839
144000 1.30948
146000 1.33438
148000 1.34005
150000 1.33656
152000 1.34182
154000 1.34719
156000 1.3588
158000 1.35625
160000 1.35026
162000 1.35865
164000 1.36302
166000 1.36755
168000 1.36568
170000 1.34724
172000 1.32969
174000 1.35167
176000 1.35177
178000 1.33969
180000 1.3474
182000 1.3575
184000 1.35729
186000 1.34661
188000 1.34552
190000 1.35031
192000 1.34479
194000 1.32693
196000 1.34786
198000 1.33943
200000 1.34292
202000 1.35104
204000 1.36286
206000 1.34536
208000 1.36302
210000 1.37458
212000 1.3476
214000 1.35672
216000 1.34901
218000 1.3551
220000 1.34448
222000 1.34526
224000 1.34193
226000 1.34568
228000 1.35203
230000 1.35057
232000 1.36859
234000 1.35021
236000 1.35776
238000 1.35849
240000 1.35333
242000 1.3537
244000 1.35828
246000 1.35953
248000 1.35057
250000 1.35693
252000 1.35776
254000 1.37406
256000 1.36865
258000 1.36875
260000 1.35708
262000 1.36099
264000 1.37094
266000 1.36276
268000 1.35974
270000 1.34396
272000 1.33557
274000 1.32667
276000 1.33792
278000 1.33979
280000 1.34318
282000 1.3537
284000 1.35922
286000 1.35891
288000 1.34156
290000 1.34443
292000 1.34823
294000 1.35703
296000 1.34734
298000 1.34396
300000 1.34937
302000 1.34703
304000 1.34875
306000 1.35328
308000 1.34198
310000 1.34641
312000 1.35609
314000 1.3488
316000 1.3537
318000 1.35672
320000 1.35599
322000 1.355
324000 1.35911
326000 1.3399
328000 1.33719
330000 1.33557
332000 1.33609
334000 1.33927
336000 1.3451
338000 1.34677
340000 1.35687
342000 1.35625
344000 1.34547
346000 1.34849
348000 1.35672
350000 1.35615
352000 1.35391
354000 1.34687
356000 1.35672
358000 1.35755
360000 1.36505
362000 1.34797
364000 1.34281
366000 1.34026
368000 1.34151
370000 1.34552
372000 1.34661
374000 1.35146
376000 1.34745
378000 1.35161
380000 1.35599
382000 1.35104
384000 1.34344
386000 1.34771
388000 1.34651
390000 1.34661
392000 1.34646
394000 1.34615
396000 1.34771
398000 1.34792
400000 1.35906
402000 1.35641
404000 1.34734
406000 1.35089
408000 1.34344
410000 1.35729
412000 1.36052
414000 1.36542
416000 1.36922
418000 1.36443
420000 1.35214
422000 1.35719
424000 1.355
426000 1.35724
428000 1.35682
430000 1.36469
432000 1.37047
434000 1.37057
436000 1.36901
438000 1.36849
440000 1.36958
442000 1.36411
444000 1.36854
446000 1.36755
448000 1.36427
450000 1.36302
452000 1.36578
454000 1.36557
456000 1.36589
458000 1.36635
460000 1.36964
462000 1.36958
464000 1.36839
466000 1.36839
468000 1.36745
470000 1.36797
472000 1.35724
474000 1.35802
476000 1.34854
478000 1.34656
480000 1.34693
482000 1.34729
484000 1.34771
486000 1.3474
488000 1.34693
490000 1.34677
492000 1.34849
494000 1.35714
496000 1.35682
498000 1.35635
500000 1.35625
502000 1.35661
504000 1.35661
506000 1.35724
508000 1.35625
510000 1.35693
512000 1.35615
514000 1.35687
516000 1.35615
518000 1.35719
520000 1.35687
522000 1.35714
524000 1.35734
526000 1.35698
528000 1.35609
530000 1.35635
532000 1.35698
534000 1.35703
536000 1.35729
538000 1.35641
540000 1.34687
542000 1.34734
544000 1.34719
546000 1.34568
548000 1.34719
550000 1.34557
552000 1.34578
554000 1.34568
556000 1.34542
558000 1.34818
560000 1.35714
562000 1.3563
564000 1.35651
566000 1.35812
568000 1.35641
570000 1.35625
572000 1.35589
574000 1.35797
576000 1.35687
578000 1.35719
580000 1.35635
582000 1.35667
584000 1.35651
586000 1.35734
588000 1.36703
590000 1.36771
592000 1.36703
594000 1.36859
596000 1.36813
598000 1.36667
600000 1.36823
602000 1.3674
604000 1.3674
606000 1.36693
608000 1.36656
610000 1.36786
612000 1.36729
614000 1.36729
616000 1.36724
618000 1.36734
620000 1.36698
622000 1.36646
624000 1.36724
626000 1.36734
628000 1.36656
630000 1.36688
632000 1.3676
634000 1.36766
636000 1.36708
638000 1.36693
640000 1.36698
642000 1.36802
644000 1.36719
646000 1.36724
648000 1.36719
650000 1.36672
652000 1.36698
654000 1.36688
656000 1.36672
658000 1.36656
660000 1.36641
662000 1.36688
664000 1.36797
666000 1.36729
