# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5630.14
4000 5797.58
6000 5552.18
8000 5586.19
10000 5374.2
12000 5401.97
14000 5330
16000 5215.02
18000 4983.08
20000 4847.39
22000 4804.97
24000 4615.14
26000 4537.1
28000 4421.05
30000 4355.41
32000 4246.99
34000 3875.97
36000 3937.83
38000 3743.29
40000 3582.62
42000 3649.17
44000 3381.14
46000 3279.6
48000 3289.95
50000 3129.84
52000 2986.27
54000 2833.3
56000 2714.63
58000 2510.07
60000 2526.78
62000 2401.16
64000 2241.07
66000 2128.5
68000 2048.38
70000 1900.05
72000 1777.39
74000 1666.47
76000 1550.16
78000 1377.79
80000 1248.32
82000 1110.82
84000 1060.92
86000 922.971
88000 806.56
90000 666.431
92000 543.604
94000 429.64
96000 308.757
98000 191.713
100000 74.8353
