# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5546.18
4000 5774.89
6000 5670.36
8000 5476.39
10000 5601.4
12000 5327.35
14000 5202.78
16000 5216.38
18000 4986.8
20000 4953.22
22000 4759.2
24000 4577.4
26000 4476.18
28000 4501.46
30000 4369.4
32000 4042.44
34000 4028
36000 4025.09
38000 3768.22
40000 3672.86
42000 3652.8
44000 3396.03
46000 3325.24
48000 3214.18
50000 3150.71
52000 2997.12
54000 2819.92
56000 2657.72
58000 2603.79
60000 2453.22
62000 2368.53
64000 2172.86
66000 2036.42
68000 1974.66
70000 1909.38
72000 1757.81
74000 1656.32
76000 1539.66
78000 1415.45
80000 1250.6
82000 1154.17
84000 1036.75
86000 931.099
88000 791.971
90000 663.823
92000 555.245
94000 437.76
96000 309.976
98000 189.859
100000 75.768
