# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32396
4000 1.31437
6000 1.30297
8000 1.30417
10000 1.30094
12000 1.31464
14000 1.32016
16000 1.32474
18000 1.31516
20000 1.3274
22000 1.32615
24000 1.32495
26000 1.32474
28000 1.32396
30000 1.33219
32000 1.33328
34000 1.3374
36000 1.33651
38000 1.33526
40000 1.33438
42000 1.33443
44000 1.33448
46000 1.3387
48000 1.33391
50000 1.33417
52000 1.33385
54000 1.33359
56000 1.3338
58000 1.33422
60000 1.33365
62000 1.33422
64000 1.33411
66000 1.33359
68000 1.33359
70000 1.33385
72000 1.33349
74000 1.33401
76000 1.33354
78000 1.33359
80000 1.33354
82000 1.33375
84000 1.33333
86000 1.33333
88000 1.33333
90000 1.33333
92000 1.33333
94000 1.33333
96000 1.33333
98000 1.33333
100000 1.33333
