# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.946
4000 -558.824
6000 -555.414
8000 -557.5
10000 -557.291
12000 -563.374
14000 -568.493
16000 -569.894
18000 -568.854
20000 -571.983
22000 -572.877
24000 -575.071
26000 -574.332
28000 -572.88
30000 -576.46
32000 -581.662
34000 -584.385
36000 -583.921
38000 -587.221
40000 -589.067
42000 -589.233
44000 -592.133
46000 -593.197
48000 -594.469
50000 -595.29
52000 -597.552
54000 -599.721
56000 -601.882
58000 -602.606
60000 -604.687
62000 -605.692
64000 -608.507
66000 -610.353
68000 -611.091
70000 -612.211
72000 -614.03
74000 -615.558
76000 -617.19
78000 -618.719
80000 -620.783
82000 -622.012
84000 -623.662
86000 -625.173
88000 -627.054
90000 -628.785
92000 -630.201
94000 -631.662
96000 -633.401
98000 -634.916
100000 -636.36
