# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2286.96 12.9602 12.9602 13.6115
4000 2308.76 12.9993 12.9993 13.6525
6000 2362.86 13.102 13.102 13.7604
8000 2329.86 13.036 13.036 13.6911
10000 2292.19 12.9701 12.9701 13.6219
12000 2303.95 12.9928 12.9928 13.6457
14000 2355.33 13.089 13.089 13.7468
16000 2316.63 13.0171 13.0171 13.6712
18000 2279.72 12.946 12.946 13.5965
20000 2318.03 13.0195 13.0195 13.6737
22000 2290.76 12.9672 12.9672 13.6188
24000 2270.07 12.9277 12.9277 13.5773
26000 2216.4 12.8262 12.8262 13.4708
28000 2180.27 12.7541 12.7541 13.395
30000 2266.04 12.9218 12.9218 13.5711
32000 2309.18 13.0022 13.0022 13.6556
34000 2290.57 12.9671 12.9671 13.6188
36000 2287.11 12.9615 12.9615 13.6128
38000 2304.88 12.9938 12.9938 13.6468
40000 2304.13 12.9926 12.9926 13.6455
42000 2314.42 13.0127 13.0127 13.6666
44000 2325.75 13.0339 13.0339 13.6888
46000 2274.79 12.9376 12.9376 13.5877
48000 2306.8 12.998 12.998 13.6511
50000 2305.01 12.9941 12.9941 13.6471
52000 2303.67 12.9927 12.9927 13.6456
54000 2304.95 12.9953 12.9953 13.6484
56000 2303.01 12.9917 12.9917 13.6446
58000 2283.82 12.955 12.955 13.606
60000 2270.2 12.9289 12.9289 13.5786
62000 2262.01 12.9136 12.9136 13.5626
64000 2260.24 12.9106 12.9106 13.5593
66000 2259.63 12.9093 12.9093 13.558
68000 2250.02 12.8911 12.8911 13.5389
70000 2248.34 12.8876 12.8876 13.5352
72000 2254.18 12.8988 12.8988 13.547
74000 2249.35 12.89 12.89 13.5378
76000 2235.7 12.8639 12.8639 13.5103
78000 2241.31 12.8746 12.8746 13.5215
80000 2237.94 12.8679 12.8679 13.5145
82000 2240.05 12.8719 12.8719 13.5187
84000 2242.48 12.8765 12.8765 13.5235
86000 2239.98 12.872 12.872 13.5189
88000 2231.65 12.8561 12.8561 13.5021
90000 2229.13 12.8512 12.8512 13.497
92000 2220.54 12.8347 12.8347 13.4797
94000 2222.04 12.8376 12.8376 13.4827
96000 2214.25 12.8226 12.8226 13.4669
98000 2212.24 12.8187 12.8187 13.4629
100000 2207.46 12.8095 12.8095 13.4532
