# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5729.99
4000 5785.49
6000 5826.01
8000 5700.1
10000 5419.81
12000 5450.65
14000 5294.81
16000 5102.6
18000 4989.28
20000 4885.03
22000 4689.1
24000 4659.02
26000 4611.9
28000 4252.1
30000 4279.89
32000 4165
34000 4114.07
36000 3981.38
38000 3768.96
40000 3620.85
42000 3404.25
44000 3412.36
46000 3402.36
48000 3168.72
50000 3061.01
52000 2945.77
54000 2808.99
56000 2763.75
58000 2661.1
60000 2537.21
62000 2410.53
64000 2287.31
66000 2088.3
68000 2027.12
70000 1870.13
72000 1766.55
74000 1675.05
76000 1538.79
78000 1425.37
80000 1273.99
82000 1157.01
84000 1026.58
86000 904.839
88000 806.13
90000 667.789
92000 541.631
94000 428.979
96000 309.045
98000 191.875
100000 75.4672
