# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.989
4000 -559.257
6000 -547.368
8000 -545.059
10000 -543.513
12000 -538.949
14000 -540.423
16000 -545.46
18000 -545.722
20000 -549.663
22000 -555.048
24000 -560.768
26000 -555.704
28000 -560.268
30000 -560.765
32000 -560.342
34000 -560.59
36000 -565.166
38000 -569.391
40000 -573.554
42000 -577.699
44000 -581.778
46000 -584.82
48000 -586.727
50000 -588.586
52000 -590.055
54000 -590.81
56000 -591.392
58000 -592.639
60000 -594.018
62000 -594.75
64000 -597.965
66000 -601.299
68000 -601.727
70000 -604.195
72000 -605.397
74000 -606.709
76000 -608.479
78000 -610.038
80000 -612.048
82000 -613.557
84000 -615.385
86000 -616.973
88000 -618.257
90000 -620.103
92000 -621.791
94000 -623.22
96000 -624.79
98000 -626.258
100000 -627.739
