# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2294.18 12.9733 12.9733 13.6252
4000 2272.37 12.933 12.933 13.5829
6000 2246.16 12.8811 12.8811 13.5284
8000 2302.34 12.9898 12.9898 13.6426
10000 2299.38 12.9843 12.9843 13.6368
12000 2174.98 12.7451 12.7451 13.3856
14000 2150.32 12.6923 12.6923 13.3301
16000 2241.08 12.871 12.871 13.5178
18000 2025.57 12.4475 12.4475 13.073
20000 1952.83 12.2956 12.2956 12.9134
22000 1791.22 11.947 11.947 12.5474
24000 1852.77 12.0825 12.0825 12.6897
26000 1805.85 11.9799 11.9799 12.5819
28000 1805.63 11.9767 11.9767 12.5785
30000 1906.91 12.1979 12.1979 12.8109
32000 1861.59 12.1016 12.1016 12.7097
34000 1861.64 12.0993 12.0993 12.7073
36000 1681.86 11.6986 11.6986 12.2865
38000 1663.62 11.6545 11.6545 12.2401
40000 1534.01 11.3432 11.3432 11.9132
42000 1518.79 11.3068 11.3068 11.875
44000 1581.12 11.4608 11.4608 12.0367
46000 1539.98 11.3592 11.3592 11.93
48000 1559.65 11.4083 11.4083 11.9815
50000 1549.93 11.385 11.385 11.9571
52000 1535.57 11.3491 11.3491 11.9194
54000 1558.04 11.4043 11.4043 11.9774
56000 1561.82 11.4134 11.4134 11.9869
58000 1568.69 11.4303 11.4303 12.0047
60000 1542.96 11.3666 11.3666 11.9378
62000 1533.82 11.3443 11.3443 11.9144
64000 1516.49 11.3022 11.3022 11.8701
66000 1518.22 11.3068 11.3068 11.875
68000 1529.81 11.3341 11.3341 11.9036
70000 1495.95 11.2503 11.2503 11.8156
72000 1515.5 11.3 11.3 11.8679
74000 1505.67 11.2757 11.2757 11.8423
76000 1495.41 11.2498 11.2498 11.8151
78000 1503.58 11.2696 11.2696 11.8359
80000 1486.48 11.2268 11.2268 11.791
82000 1495.9 11.2508 11.2508 11.8161
84000 1484.06 11.2211 11.2211 11.785
86000 1484.81 11.2232 11.2232 11.7872
88000 1474.05 11.196 11.196 11.7586
90000 1477.88 11.2058 11.2058 11.7689
92000 1468.11 11.1812 11.1812 11.743
94000 1472.27 11.1917 11.1917 11.7541
96000 1464.79 11.1728 11.1728 11.7342
98000 1462.46 11.1668 11.1668 11.728
100000 1456.51 11.1517 11.1517 11.712
