# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.581
4000 -563.863
6000 -553.761
8000 -555.641
10000 -547.638
12000 -544.633
14000 -543.293
16000 -538.842
18000 -547.338
20000 -551.474
22000 -559.612
24000 -563.084
26000 -566.273
28000 -562.903
30000 -567.203
32000 -570.909
34000 -575.288
36000 -576.739
38000 -575.99
40000 -572.977
42000 -579.871
44000 -581.613
46000 -584.417
48000 -586.227
50000 -588.319
52000 -589.447
54000 -590.304
56000 -591.158
58000 -593.336
60000 -596.159
62000 -596.563
64000 -598.856
66000 -599.901
68000 -602.147
70000 -603.317
72000 -605.527
74000 -606.223
76000 -608.358
78000 -609.44
80000 -611.227
82000 -613.038
84000 -614.592
86000 -616.434
88000 -617.643
90000 -619.217
92000 -620.755
94000 -622.546
96000 -623.974
98000 -625.579
100000 -627.064
