# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5744.25
4000 5711.37
6000 5765.07
8000 5619.7
10000 5587.87
12000 5260.58
14000 5170
16000 5074.85
18000 4921.77
20000 4938.23
22000 4838.38
24000 4638.68
26000 4568.88
28000 4494.96
30000 4346.35
32000 4114.81
34000 3875.57
36000 3766.06
38000 3807.55
40000 3699.21
42000 3454.66
44000 3418.53
46000 3295.77
48000 3147.88
50000 3022.01
52000 2933.49
54000 2862.44
56000 2794.01
58000 2644.5
60000 2425.01
62000 2358.76
64000 2200.16
66000 2117.69
68000 1948.52
70000 1856.46
72000 1706.62
74000 1655.1
76000 1505.68
78000 1405.65
80000 1291.14
82000 1146.41
84000 1036.13
86000 888.872
88000 806.665
90000 682.259
92000 566.672
94000 429.843
96000 317.461
98000 191.494
100000 73.542
