# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2357.92 13.0921 13.0921 13.75
4000 2317.06 13.017 13.017 13.6712
6000 2263.27 12.9135 12.9135 13.5624
8000 2306.28 12.9953 12.9953 13.6484
10000 2256.08 12.9025 12.9025 13.5509
12000 2222.69 12.8367 12.8367 13.4818
14000 2314.79 13.0132 13.0132 13.6672
16000 2319.18 13.019 13.019 13.6732
18000 2338.46 13.0574 13.0574 13.7135
20000 2312.34 13.0088 13.0088 13.6625
22000 2295.1 12.9768 12.9768 13.6289
24000 2286.37 12.9601 12.9601 13.6114
26000 2275.01 12.9378 12.9378 13.588
28000 2262.5 12.9115 12.9115 13.5603
30000 2285.46 12.9569 12.9569 13.608
32000 2236.05 12.8622 12.8622 13.5086
34000 2233.09 12.8568 12.8568 13.5029
36000 2245.67 12.8825 12.8825 13.5299
38000 2273.18 12.935 12.935 13.585
40000 2253.5 12.8959 12.8959 13.544
42000 2271.77 12.9317 12.9317 13.5816
44000 2291.93 12.9704 12.9704 13.6222
46000 2304.15 12.9934 12.9934 13.6463
48000 2310.72 13.0058 13.0058 13.6593
50000 2303.23 12.992 12.992 13.6448
52000 2310.86 13.0059 13.0059 13.6594
54000 2288.02 12.9632 12.9632 13.6146
56000 2301.42 12.9887 12.9887 13.6414
58000 2281.03 12.9502 12.9502 13.601
60000 2295.4 12.9773 12.9773 13.6295
62000 2301.05 12.9877 12.9877 13.6403
64000 2269.62 12.9274 12.9274 13.577
66000 2285.68 12.9588 12.9588 13.61
68000 2288.11 12.9635 12.9635 13.6149
70000 2277.47 12.9431 12.9431 13.5935
72000 2282.25 12.9525 12.9525 13.6034
74000 2277.54 12.9436 12.9436 13.594
76000 2264.73 12.9192 12.9192 13.5684
78000 2265.85 12.9201 12.9201 13.5693
80000 2247.11 12.8845 12.8845 13.532
82000 2269.24 12.9275 12.9275 13.5771
84000 2264.14 12.9181 12.9181 13.5672
86000 2251.39 12.8938 12.8938 13.5417
88000 2256.99 12.9046 12.9046 13.5531
90000 2249.23 12.8897 12.8897 13.5375
92000 2240.08 12.8721 12.8721 13.519
94000 2241.25 12.8744 12.8744 13.5214
96000 2228.91 12.8508 12.8508 13.4966
98000 2232.15 12.8571 12.8571 13.5032
100000 2223.74 12.8409 12.8409 13.4862
