# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5561.03
4000 5756.5
6000 5834.6
8000 5614.73
10000 5608.65
12000 5389.23
14000 5300.58
16000 5146.04
18000 4841.05
20000 4881.77
22000 4845.96
24000 4663.12
26000 4533.71
28000 4478.92
30000 4208.08
32000 4177.72
34000 4053.75
36000 3979.54
38000 3917.78
40000 3653.59
42000 3540.64
44000 3506.56
46000 3405.97
48000 3166.84
50000 2971.72
52000 3004.78
54000 2883.01
56000 2775.54
58000 2650.59
60000 2421.27
62000 2338.91
64000 2225.38
66000 2130.52
68000 2012.66
70000 1881.15
72000 1785.04
74000 1641.23
76000 1472.18
78000 1381.66
80000 1233.27
82000 1177.4
84000 1047.82
86000 920.795
88000 802.145
90000 679.925
92000 565.238
94000 431.449
96000 314.229
98000 191.74
100000 73.2426
