# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2276.77 12.9386 12.9386 13.5887
4000 2239.81 12.8697 12.8697 13.5164
6000 2094.09 12.5806 12.5806 13.2128
8000 2025.29 12.4447 12.4447 13.0701
10000 1744.2 11.8321 11.8321 12.4267
12000 1647.43 11.6131 11.6131 12.1967
14000 1875.3 12.1301 12.1301 12.7397
16000 1837.6 12.0465 12.0465 12.6519
18000 1800.96 11.969 11.969 12.5704
20000 1784.47 11.9299 11.9299 12.5293
22000 1689.52 11.7152 11.7152 12.3039
24000 1545.27 11.3713 11.3713 11.9427
26000 1548.12 11.3796 11.3796 11.9514
28000 1585.45 11.4714 11.4714 12.0478
30000 1569.25 11.4304 11.4304 12.0048
32000 1547.65 11.3775 11.3775 11.9492
34000 1562.59 11.4156 11.4156 11.9892
36000 1556.88 11.4014 11.4014 11.9744
38000 1560.61 11.409 11.409 11.9823
40000 1546.63 11.3757 11.3757 11.9474
42000 1567.2 11.4271 11.4271 12.0014
44000 1549.77 11.3814 11.3814 11.9534
46000 1574.53 11.4442 11.4442 12.0192
48000 1580.02 11.4574 11.4574 12.0331
50000 1584.76 11.469 11.469 12.0453
52000 1586.22 11.4727 11.4727 12.0493
54000 1598.47 11.5012 11.5012 12.0792
56000 1596.59 11.4966 11.4966 12.0743
58000 1571.41 11.4373 11.4373 12.012
60000 1576.33 11.4481 11.4481 12.0234
62000 1587.98 11.477 11.477 12.0537
64000 1576.52 11.4498 11.4498 12.0252
66000 1567.49 11.4279 11.4279 12.0022
68000 1562.56 11.4157 11.4157 11.9894
70000 1567.18 11.4267 11.4267 12.0009
72000 1546.5 11.3758 11.3758 11.9474
74000 1555.63 11.3984 11.3984 11.9712
76000 1543.91 11.3697 11.3697 11.941
78000 1541.83 11.365 11.365 11.9361
80000 1554.42 11.3959 11.3959 11.9685
82000 1542.63 11.3672 11.3672 11.9384
84000 1546.34 11.3762 11.3762 11.9479
86000 1537.21 11.3536 11.3536 11.9241
88000 1520.02 11.311 11.311 11.8794
90000 1529.01 11.3335 11.3335 11.9031
92000 1521.76 11.3156 11.3156 11.8842
94000 1508.27 11.2819 11.2819 11.8488
96000 1512.18 11.2916 11.2916 11.859
98000 1509.35 11.2845 11.2845 11.8516
100000 1496.19 11.2519 11.2519 11.8173
