# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -555.461
4000 -536.546
6000 -528.886
8000 -537.62
10000 -544.496
12000 -543.429
14000 -538.784
16000 -542.072
18000 -546.407
20000 -547.738
22000 -552.059
24000 -554.217
26000 -565.826
28000 -563.083
30000 -567.696
32000 -566.285
34000 -567.712
36000 -569.68
38000 -568.566
40000 -568.859
42000 -571.229
44000 -573.138
46000 -576.508
48000 -577.048
50000 -578.948
52000 -580.924
54000 -581.393
56000 -583.253
58000 -584.666
60000 -586.32
62000 -587.406
64000 -589.83
66000 -592.201
68000 -593.126
70000 -594.713
72000 -596.619
74000 -597.434
76000 -599.543
78000 -600.487
80000 -602.348
82000 -603.513
84000 -605.288
86000 -607.328
88000 -608.673
90000 -610.157
92000 -611.793
94000 -613.324
96000 -614.924
98000 -616.399
100000 -617.886
