# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5653.46
4000 5933.27
6000 5724.04
8000 5468.33
10000 5519.37
12000 5431
14000 5411.13
16000 5097.85
18000 4948.32
20000 4954.65
22000 4834.75
24000 4693.52
26000 4345.09
28000 4468.94
30000 4259.78
32000 4159.61
34000 4028.94
36000 4035.53
38000 3829.55
40000 3739.46
42000 3564.46
44000 3482.16
46000 3286.24
48000 3153.25
50000 3079.1
52000 2914.3
54000 2882.12
56000 2710.06
58000 2616.43
60000 2477.81
62000 2394.7
64000 2237.69
66000 2061.41
68000 1964.22
70000 1861.63
72000 1729.4
74000 1647.58
76000 1501.7
78000 1424.02
80000 1266.61
82000 1185.8
84000 1046.83
86000 889.039
88000 793.716
90000 672.723
92000 548.324
94000 433.32
96000 306.637
98000 190.074
100000 74.9516
