# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.481
4000 -559.26
6000 -542.044
8000 -538.171
10000 -527.857
12000 -541.198
14000 -542.332
16000 -541.659
18000 -534.368
20000 -533.304
22000 -533.013
24000 -534.586
26000 -536.347
28000 -540.718
30000 -545.965
32000 -545.756
34000 -546.603
36000 -542.617
38000 -546.08
40000 -539.6
42000 -543.126
44000 -540.763
46000 -549.578
48000 -552.418
50000 -553.208
52000 -547.786
54000 -551.225
56000 -550.355
58000 -550.486
60000 -550.996
62000 -552.508
64000 -547.727
66000 -548.864
68000 -549.462
70000 -556.793
72000 -555.822
74000 -557.449
76000 -557.25
78000 -555.006
80000 -554.959
82000 -557.978
84000 -559.285
86000 -561.695
88000 -559.144
90000 -564.408
92000 -568.301
94000 -566.113
96000 -567.474
98000 -567.343
100000 -562.887
102000 -563.411
104000 -569.069
106000 -568.643
108000 -569.932
110000 -569.803
112000 -567.891
114000 -568.149
116000 -573.354
118000 -571.18
120000 -572.172
122000 -573.007
124000 -572.463
126000 -572.888
128000 -568.222
130000 -570.554
132000 -572.945
134000 -572.274
136000 -571.95
138000 -574.639
140000 -572.218
142000 -568.16
144000 -564.396
146000 -569.142
148000 -570.421
150000 -571.611
152000 -570.577
154000 -570.518
156000 -573.32
158000 -572.006
160000 -570.875
162000 -574.778
164000 -574.865
166000 -573.148
168000 -571.948
170000 -574.306
172000 -576.96
174000 -575.908
176000 -575.742
178000 -572.447
180000 -571.063
182000 -571.267
184000 -574.343
186000 -571.566
188000 -570.92
190000 -566.12
192000 -569.562
194000 -572.632
196000 -573.316
198000 -573.203
200000 -570.695
202000 -572.145
204000 -572.419
206000 -573.499
208000 -567.765
210000 -569.254
212000 -571.363
214000 -574.107
216000 -578.528
218000 -578.648
220000 -577.693
222000 -576.101
224000 -577.181
226000 -574.401
228000 -575.625
230000 -574.089
232000 -574.421
234000 -574.154
236000 -574.67
238000 -573.85
240000 -573.468
242000 -575.253
244000 -576.447
246000 -575.678
248000 -575.701
250000 -578.14
252000 -578.931
254000 -578.446
256000 -580.089
258000 -578.976
260000 -580.753
262000 -581.514
264000 -578.901
266000 -582.058
268000 -583.444
270000 -585.206
272000 -585.19
274000 -585.641
276000 -584.651
278000 -584.097
280000 -585.141
282000 -586.608
284000 -587.701
286000 -586.347
288000 -589.315
290000 -588.825
292000 -587.51
294000 -589.832
296000 -590.104
298000 -589.972
300000 -590.861
302000 -592.514
304000 -593.128
306000 -592.035
308000 -591.195
310000 -592.481
312000 -592.77
314000 -593.145
316000 -593.2
318000 -593.88
320000 -595.034
322000 -595.363
324000 -594.26
326000 -593.575
328000 -592.794
330000 -592.43
332000 -591.532
334000 -592.476
336000 -592.972
338000 -593.34
340000 -593.311
342000 -594.325
344000 -593.99
346000 -592.531
348000 -593.462
350000 -594.847
352000 -594.028
354000 -595.147
356000 -594.626
358000 -593.813
360000 -593.456
362000 -594.296
364000 -594.489
366000 -594.888
368000 -593.49
370000 -595.081
372000 -594.799
374000 -594.291
376000 -594.316
378000 -594.604
380000 -593.182
382000 -594.938
384000 -595.262
386000 -593.281
388000 -594.521
390000 -596.159
392000 -593.715
394000 -593.541
396000 -592.631
398000 -591.695
400000 -593.012
402000 -592.47
404000 -591.702
406000 -592.547
408000 -591.095
410000 -592.583
412000 -593.287
414000 -592.997
416000 -595.552
418000 -596.074
420000 -597.428
422000 -597.716
424000 -596.453
426000 -597.873
428000 -597.097
430000 -597.624
432000 -596.78
434000 -598.415
436000 -598.427
438000 -598.464
440000 -599.333
442000 -598.264
444000 -600.118
446000 -598.649
448000 -598.904
450000 -600.269
452000 -601.368
454000 -600.395
456000 -602.001
458000 -601.563
460000 -601.351
462000 -602.592
464000 -602.55
466000 -603.541
468000 -604.43
470000 -605.316
472000 -605.142
474000 -604.718
476000 -606.168
478000 -604.96
480000 -606.896
482000 -606.697
484000 -607.562
486000 -606.997
488000 -606.167
490000 -607.491
492000 -607.418
494000 -607.765
496000 -606.491
498000 -607.524
500000 -606.807
502000 -606.902
504000 -606.938
506000 -608.22
508000 -607.606
510000 -607.657
512000 -607.527
514000 -607.958
516000 -608.239
518000 -607.046
520000 -606.513
522000 -605.828
524000 -605.304
526000 -606.08
528000 -606.803
530000 -606.347
532000 -606.261
534000 -606.892
536000 -606.131
538000 -606.261
540000 -605.063
542000 -606.524
544000 -605.739
546000 -605.955
548000 -606.143
550000 -605.829
552000 -605.687
554000 -606.001
556000 -606.803
558000 -606.653
560000 -606.498
562000 -606.977
564000 -606.364
566000 -606.896
568000 -606.575
570000 -607.693
572000 -608.325
