# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32693
4000 1.32469
6000 1.2875
8000 1.30609
10000 1.27589
12000 1.31281
14000 1.32255
16000 1.33766
18000 1.32375
20000 1.30776
22000 1.315
24000 1.30344
26000 1.3226
28000 1.35391
30000 1.34922
32000 1.35167
34000 1.33281
36000 1.33068
38000 1.35099
40000 1.35385
42000 1.34641
44000 1.32245
46000 1.32729
48000 1.34786
50000 1.36635
52000 1.37005
54000 1.3549
56000 1.33594
58000 1.34417
60000 1.35708
62000 1.36245
64000 1.3463
66000 1.35953
68000 1.3437
70000 1.33859
72000 1.31745
74000 1.33615
76000 1.33385
78000 1.34005
80000 1.35526
82000 1.34172
84000 1.3463
86000 1.35385
88000 1.34453
90000 1.36333
92000 1.34724
94000 1.34214
96000 1.34839
98000 1.35641
100000 1.34729
102000 1.34734
104000 1.36141
106000 1.36193
108000 1.35266
110000 1.34292
112000 1.34943
114000 1.34016
116000 1.35453
118000 1.35333
120000 1.34865
122000 1.34104
124000 1.35167
126000 1.34557
128000 1.33281
130000 1.34917
132000 1.35448
134000 1.34964
136000 1.34651
138000 1.35083
140000 1.33536
142000 1.32344
144000 1.31479
146000 1.34625
148000 1.36943
150000 1.35078
152000 1.35885
154000 1.35047
156000 1.34865
158000 1.34547
160000 1.34839
162000 1.3588
164000 1.36255
166000 1.34922
168000 1.34719
170000 1.34583
172000 1.35745
174000 1.34615
176000 1.34797
178000 1.34875
180000 1.34781
182000 1.34797
184000 1.34865
186000 1.34057
188000 1.33953
190000 1.33276
192000 1.3624
194000 1.35401
196000 1.36047
198000 1.36625
200000 1.3576
202000 1.3549
204000 1.35318
206000 1.3662
208000 1.36
210000 1.35339
212000 1.34609
214000 1.35599
216000 1.35437
218000 1.34885
220000 1.34609
222000 1.34094
224000 1.34068
226000 1.34005
228000 1.34927
230000 1.34891
232000 1.34698
234000 1.34458
236000 1.3476
238000 1.34281
240000 1.33708
242000 1.33667
244000 1.33563
246000 1.33464
248000 1.33917
250000 1.3538
252000 1.36802
254000 1.35573
256000 1.35495
258000 1.35026
260000 1.35031
262000 1.36521
264000 1.35526
266000 1.35453
268000 1.35568
270000 1.36031
272000 1.35865
274000 1.35552
276000 1.34703
278000 1.34255
280000 1.33578
282000 1.3363
284000 1.33823
286000 1.35026
288000 1.34484
290000 1.3451
292000 1.33698
294000 1.34135
296000 1.34318
298000 1.34547
300000 1.34531
302000 1.35151
304000 1.35625
306000 1.35188
308000 1.35672
310000 1.35708
312000 1.3488
314000 1.35312
316000 1.3587
318000 1.35818
320000 1.35698
322000 1.35661
324000 1.35708
326000 1.35375
328000 1.34979
330000 1.34646
332000 1.34172
334000 1.34911
336000 1.3512
338000 1.35307
340000 1.35635
342000 1.35167
344000 1.34844
346000 1.34677
348000 1.34974
350000 1.35755
352000 1.34807
354000 1.35724
356000 1.35552
358000 1.3474
360000 1.34776
362000 1.35708
364000 1.35677
366000 1.35641
368000 1.35656
370000 1.35687
372000 1.3576
374000 1.35646
376000 1.35609
378000 1.35021
380000 1.34661
382000 1.34635
384000 1.34698
386000 1.34687
388000 1.34568
390000 1.35521
392000 1.36776
394000 1.36755
396000 1.35859
398000 1.35
400000 1.35182
402000 1.3563
404000 1.35589
406000 1.34703
408000 1.35
410000 1.3475
412000 1.34995
414000 1.35802
416000 1.36391
418000 1.36818
420000 1.36724
422000 1.36766
424000 1.3688
426000 1.36896
428000 1.36865
430000 1.36849
432000 1.36036
434000 1.35781
436000 1.35818
438000 1.35651
440000 1.35651
442000 1.35573
444000 1.35656
446000 1.35651
448000 1.35672
450000 1.35687
452000 1.35661
454000 1.35661
456000 1.35687
458000 1.35594
460000 1.35687
462000 1.3562
464000 1.36422
466000 1.36766
468000 1.36724
470000 1.36745
472000 1.36854
474000 1.3675
476000 1.3663
478000 1.3675
480000 1.36896
482000 1.37552
484000 1.37536
486000 1.37583
488000 1.37526
490000 1.37599
492000 1.37573
494000 1.37641
496000 1.37573
498000 1.37656
500000 1.37557
502000 1.37656
504000 1.37594
506000 1.37573
508000 1.37615
510000 1.37562
512000 1.37672
514000 1.37573
516000 1.37635
518000 1.36885
520000 1.36505
522000 1.36729
524000 1.36594
526000 1.36615
528000 1.36505
530000 1.36604
532000 1.36516
534000 1.36547
536000 1.36609
538000 1.36563
540000 1.35578
542000 1.3549
544000 1.35531
546000 1.35516
548000 1.35589
550000 1.35594
552000 1.35516
554000 1.35547
556000 1.355
558000 1.3562
560000 1.35521
562000 1.35573
564000 1.35542
566000 1.35516
568000 1.35557
570000 1.35552
572000 1.35531
574000 1.35573
576000 1.35536
578000 1.35484
580000 1.35479
582000 1.35484
584000 1.35521
586000 1.35479
588000 1.35557
590000 1.35578
592000 1.35464
594000 1.3551
596000 1.35516
598000 1.35432
600000 1.35474
602000 1.35479
604000 1.35453
606000 1.35479
608000 1.35516
610000 1.35479
612000 1.35469
614000 1.35505
616000 1.35578
618000 1.35469
620000 1.35437
622000 1.355
624000 1.35474
626000 1.35469
628000 1.35443
630000 1.35443
632000 1.35464
634000 1.35443
636000 1.35448
638000 1.35432
640000 1.35443
642000 1.35484
644000 1.35474
646000 1.35453
648000 1.35432
650000 1.35427
652000 1.35417
654000 1.35427
656000 1.35432
658000 1.35479
660000 1.35448
662000 1.35443
664000 1.35427
666000 1.35453
668000 1.35432
670000 1.35458
672000 1.35484
674000 1.35453
676000 1.355
678000 1.35437
680000 1.35458
682000 1.35464
684000 1.35448
686000 1.35427
688000 1.35474
690000 1.3549
692000 1.35458
694000 1.35448
696000 1.35448
698000 1.35422
700000 1.35453
702000 1.35464
704000 1.35448
706000 1.35469
708000 1.35443
710000 1.35453
712000 1.35458
714000 1.35474
716000 1.35495
718000 1.35474
720000 1.35453
722000 1.35443
724000 1.35469
726000 1.35458
728000 1.35427
730000 1.35437
732000 1.35417
734000 1.35448
736000 1.35464
738000 1.35453
740000 1.35427
742000 1.35474
744000 1.35453
746000 1.35448
748000 1.35448
750000 1.35448
752000 1.35437
754000 1.35464
756000 1.35448
758000 1.35432
760000 1.35437
762000 1.35417
764000 1.35448
766000 1.35479
768000 1.35422
770000 1.35464
772000 1.35453
774000 1.35443
776000 1.35432
778000 1.35469
780000 1.35443
782000 1.35422
784000 1.35427
786000 1.35448
788000 1.35437
790000 1.35422
792000 1.35432
794000 1.35427
796000 1.35427
798000 1.35417
800000 1.35437
802000 1.35432
804000 1.35427
806000 1.35437
808000 1.35432
810000 1.35479
812000 1.35443
814000 1.35437
816000 1.35417
818000 1.35437
820000 1.35427
822000 1.35469
824000 1.35437
826000 1.35432
828000 1.35443
830000 1.35427
832000 1.35417
834000 1.35437
836000 1.35417
838000 1.35437
840000 1.35422
842000 1.35422
844000 1.35453
846000 1.35427
848000 1.35464
850000 1.35432
852000 1.35432
854000 1.35437
856000 1.35432
858000 1.35427
860000 1.35443
862000 1.35437
864000 1.35417
866000 1.35453
868000 1.35453
870000 1.35417
872000 1.35474
874000 1.35432
876000 1.35422
878000 1.35427
880000 1.35437
882000 1.35427
884000 1.35432
886000 1.35417
888000 1.35432
890000 1.35443
892000 1.35427
894000 1.35427
896000 1.35422
898000 1.35448
900000 1.35432
902000 1.35417
904000 1.35422
906000 1.35437
908000 1.35432
910000 1.35422
912000 1.35422
914000 1.35422
916000 1.35432
918000 1.35422
920000 1.35417
922000 1.35432
924000 1.35427
926000 1.35422
928000 1.35417
930000 1.35427
932000 1.35417
934000 1.35417
936000 1.35417
938000 1.35417
940000 1.35417
942000 1.35427
944000 1.35417
946000 1.35417
948000 1.35422
950000 1.35417
952000 1.35417
954000 1.35417
956000 1.35417
958000 1.35417
960000 1.35417
962000 1.35417
964000 1.35417
966000 1.35417
968000 1.35417
970000 1.35417
972000 1.35417
974000 1.35417
976000 1.35417
978000 1.35417
980000 1.35417
982000 1.35417
984000 1.35417
986000 1.35417
988000 1.35417
990000 1.35417
992000 1.35417
994000 1.35417
996000 1.35417
998000 1.35417
1000000 1.35417
1002000 1.35417
1004000 1.35417
1006000 1.35417
1008000 1.35417
1010000 1.35417
1012000 1.35417
1014000 1.35417
1016000 1.35417
1018000 1.35417
1020000 1.35417
1022000 1.35417
1024000 1.35417
1026000 1.35417
1028000 1.35417
1030000 1.35417
1032000 1.35417
1034000 1.35417
1036000 1.35417
1038000 1.35417
1040000 1.35417
