# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2311.24 13.0052 13.0052 13.6587
4000 2216.14 12.8243 12.8243 13.4688
6000 2274.63 12.9364 12.9364 13.5865
8000 2113.56 12.6226 12.6226 13.2569
10000 1986.16 12.3619 12.3619 12.9831
12000 2003.86 12.4001 12.4001 13.0232
14000 1954.92 12.3 12.3 12.9181
16000 1838.69 12.0513 12.0513 12.6569
18000 1786.78 11.9364 11.9364 12.5362
20000 1786.94 11.9365 11.9365 12.5363
22000 1742.98 11.8384 11.8384 12.4333
24000 1730.07 11.8094 11.8094 12.4028
26000 1693.3 11.725 11.725 12.3142
28000 1743.13 11.8393 11.8393 12.4343
30000 1753.14 11.8548 11.8548 12.4505
32000 1800.28 11.9661 11.9661 12.5675
34000 1876.09 12.1317 12.1317 12.7414
36000 1873.53 12.1278 12.1278 12.7372
38000 1874.54 12.1299 12.1299 12.7394
40000 1844.07 12.0634 12.0634 12.6696
42000 1889.85 12.1622 12.1622 12.7734
44000 1843.3 12.06 12.06 12.666
46000 1836.98 12.0457 12.0457 12.651
48000 1836.04 12.0464 12.0464 12.6518
50000 1808.27 11.9853 11.9853 12.5876
52000 1831.55 12.035 12.035 12.6398
54000 1820.73 12.012 12.012 12.6156
56000 1822.42 12.0166 12.0166 12.6204
58000 1854.56 12.0866 12.0866 12.694
60000 1807.15 11.9818 11.9818 12.5839
62000 1838.08 12.0505 12.0505 12.6561
64000 1819.51 12.0099 12.0099 12.6135
66000 1823.4 12.0185 12.0185 12.6225
68000 1838.01 12.0503 12.0503 12.6558
70000 1815.16 12.0006 12.0006 12.6037
72000 1837.66 12.0496 12.0496 12.6552
74000 1807.18 11.9829 11.9829 12.585
76000 1818.02 12.0068 12.0068 12.6102
78000 1805.68 11.9794 11.9794 12.5814
80000 1804.57 11.9771 11.9771 12.5789
82000 1801.18 11.9696 11.9696 12.5711
84000 1793.14 11.9514 11.9514 12.552
86000 1805.99 11.9798 11.9798 12.5818
88000 1777.06 11.9158 11.9158 12.5146
90000 1790.87 11.9469 11.9469 12.5473
92000 1781.11 11.9251 11.9251 12.5244
94000 1780.24 11.9232 11.9232 12.5224
96000 1777.28 11.9166 11.9166 12.5154
98000 1770.71 11.9018 11.9018 12.4999
100000 1764.51 11.8879 11.8879 12.4853
