# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5590.11
4000 5893.85
6000 5773.47
8000 5618.33
10000 5532.37
12000 5326.08
14000 5206.09
16000 5116.57
18000 4891.24
20000 4976.87
22000 4819.37
24000 4765.81
26000 4528.55
28000 4232.96
30000 4278.94
32000 4212.09
34000 4091.71
36000 3981.78
38000 3877.63
40000 3659.26
42000 3619.02
44000 3500.66
46000 3240.08
48000 3101.17
50000 3071.32
52000 2979.68
54000 2922.07
56000 2714.14
58000 2646.64
60000 2391.96
62000 2365.24
64000 2250.1
66000 2148.74
68000 2022.75
70000 1906.22
72000 1731.86
74000 1637.91
76000 1546.96
78000 1396.2
80000 1243.14
82000 1178.24
84000 1041.67
86000 910.498
88000 801.981
90000 665.366
92000 536.167
94000 420.435
96000 315.673
98000 188.15
100000 74.2313
