# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -570.019
4000 -549.627
6000 -552.604
8000 -552.266
10000 -552.498
12000 -556.577
14000 -556.509
16000 -555.243
18000 -555.737
20000 -557.959
22000 -560.425
24000 -561.277
26000 -561.198
28000 -566.892
30000 -565.741
32000 -570.175
34000 -572.865
36000 -575.65
38000 -576.447
40000 -579.354
42000 -579.077
44000 -581.046
46000 -584.034
48000 -585.709
50000 -586.329
52000 -586.941
54000 -587.853
56000 -590.213
58000 -591.857
60000 -595.1
62000 -595.119
64000 -597.092
66000 -598.37
68000 -599.748
70000 -601.839
72000 -603.569
74000 -605.153
76000 -606.242
78000 -608.29
80000 -610.287
82000 -611.264
84000 -612.922
86000 -614.665
88000 -616.16
90000 -617.982
92000 -619.702
94000 -621.177
96000 -622.53
98000 -624.203
100000 -625.621
